x,y,v_target
125.70826546871491,79.33405798947227,5.0
126.04813241823044,79.54703473045078,5.0
126.38736247127493,79.75993780095551,5.0
126.72587380196804,79.97251642591348,5.0
127.06449681909048,80.18506668520965,5.0
127.40376746043209,80.39766292819682,5.0
127.74309415260898,80.60964464704797,5.0
128.08202890198152,80.8204197043429,5.0
128.41931061108204,81.02887571879879,5.0
128.7548610192391,81.2346305037652,5.0
129.09140724455565,81.43895645796651,5.0
129.43257757790832,81.64351480971366,5.0
129.78105009920353,81.8491687533456,5.0
130.1355689080057,82.05428617262004,5.0
130.4947010602556,82.25711949040277,5.0
130.85692997931966,82.45590164583366,5.0
131.2235841030916,82.65041069521631,5.0
131.60394423966244,82.8440488595483,5.0
132.0102821773985,83.03793174076682,5.0
132.44807815128,83.22532309779935,5.0
132.9137508978906,83.39275976609885,5.0
133.39950659676416,83.52527318606155,5.0
133.8980640554079,83.61007205015306,5.0
134.4022900351148,83.63541834878127,5.0
134.905679941909,83.58811455680865,5.0
135.39893008787053,83.45446834789237,5.0
135.86177752938013,83.2245114928592,5.0
136.26770069961586,82.89866492907345,4.9599817736283285
136.59203708291776,82.49090976203259,5.0
136.82030509351344,82.02525516744146,5.0
136.95119170579906,81.52955378641279,5.0
136.99509690157228,81.02492561085694,5.0
136.9666433577482,80.5219592420479,5.0
136.8800357451129,80.02601241617559,5.0
136.74691202863468,79.5420951429607,5.0
136.5790743409924,79.07697681818938,5.0
136.39119675791878,78.63943034160634,5.0
136.19650394110607,78.23321906376643,5.0
136.0017900655108,77.85329095658564,5.0
135.80689909925897,77.48815301704147,5.0
135.60816718066428,77.12803714835455,5.0
135.4051612290777,76.7705341467702,5.0
135.19923139105387,76.41661173394836,5.0
134.9914872558998,76.06681672887719,5.0
134.7844899024376,75.72409911960814,5.0
134.57848063729085,75.38759297908163,5.0
134.37095963781172,75.05231696317175,5.0
134.16038768399332,74.71518226016188,5.0
133.94690136084208,74.3759368366144,5.0
133.7316730336285,74.03597865214633,5.0
133.51587895200302,73.69670048179717,5.0
133.30006612670476,73.35850751251824,5.0
133.0839170143534,73.02050574387883,5.0
132.86748451370255,72.6824321721742,5.0
132.65064891914795,72.34379328842019,5.0
132.43389344192155,72.00507571222258,5.0
132.21773183081848,71.66682997925726,5.0
132.00193209915645,71.32847302217364,5.0
131.78675125423962,70.99022037780219,5.0
131.57238399013002,70.6522111199189,5.0
131.35852010212858,70.3138202473165,5.0
131.1449367600015,69.9745849413415,5.0
130.9316320358297,69.63441587176783,5.0
130.71869755378097,69.29339016289009,5.0
130.50658486288435,68.95218220014348,5.0
130.29558869800562,68.61122191341964,5.0
130.08554273631816,68.27021462290993,5.0
129.87610445875785,67.92858781934882,5.0
129.6672397147456,67.58629216066245,5.0
129.45904696789822,67.24349961837335,5.0
129.25146192307923,66.90013323327715,5.0
129.04462988782575,66.55646935851433,5.0
128.8384971689455,66.2124612273967,5.0
128.63306871920443,65.86817281285623,5.0
128.42845066086764,65.52384250520562,5.0
128.22454512398946,65.17937754349829,5.0
128.02121931012377,64.83464076400796,5.0
127.81839554470095,64.48960349596825,5.0
127.61600014126377,64.14425979679065,5.0
127.41400858063395,63.7987051831454,5.0
127.21236887805217,63.45300282454563,5.0
127.01100839815928,63.10720044339861,5.0
126.80977059548253,62.76121809483705,5.0
126.60862083336238,62.41521187577335,5.0
126.40753113171112,62.06935989157088,5.0
126.20626962226522,61.723517176490475,5.0
126.00458787118365,61.37753699372673,5.0
125.80236840476731,61.03152916529868,5.0
125.59973683552832,60.686031404235706,5.0
125.39655888538587,60.34114500116906,5.0
125.19247192299505,59.996619012300506,5.0
124.98721811994632,59.6524203089819,5.0
124.78069463218729,59.308806619321054,5.0
124.57290531863539,58.966225191872084,5.0
